customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,AvgChargesPerMonth,tenure_group,HighMonthlyCharges,LongTenure,HighCharge_LongTenure,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_Payment_Month-to-month_Credit card (automatic),Contract_Payment_Month-to-month_Electronic check,Contract_Payment_Month-to-month_Mailed check,Contract_Payment_One year_Bank transfer (automatic),Contract_Payment_One year_Credit card (automatic),Contract_Payment_One year_Electronic check,Contract_Payment_One year_Mailed check,Contract_Payment_Two year_Bank transfer (automatic),Contract_Payment_Two year_Credit card (automatic),Contract_Payment_Two year_Electronic check,Contract_Payment_Two year_Mailed check
0191-ZHSKZ,2.271039016322759,-0.09867315991688919,0.33080197204864403,-0.07588443849115852,0,0.18477638498920784,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
3887-PBQAO,-0.440327089412664,0.512486259227765,-1.2929936865549807,-0.47061486351640547,0,-1.2511326579519146,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5919-TMRGD,-0.440327089412664,-1.2802480369298874,0.48370801154867815,-0.9723553082017324,1,0.4820666516283362,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8108-UXRQN,-0.440327089412664,-0.8728084241667845,-0.47361675749501453,-0.757938200162982,0,-0.4440790696150663,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9191-MYQKX,-0.440327089412664,-1.0357842692720256,0.3440981493964733,-0.7881374821490981,1,0.2049543859991545,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9919-YLNNG,-0.440327089412664,0.3902543753988342,1.2964368519347298,0.9018752216641471,0,1.2667842202247213,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0318-ZOPWS,-0.440327089412664,0.6754621043330061,-1.4841262359300234,-0.5779337144020558,0,-1.4887198113604125,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4445-ZJNMU,-0.440327089412664,-0.9542963467194051,1.1468548567716528,-0.6020225499965326,0,1.2352314430395024,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
4808-YNLEU,-0.440327089412664,0.10504664646466222,-0.08802761440797156,-0.029934764000961456,0,-0.04972385505133688,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1862-QRWPE,-0.440327089412664,0.6347181430566958,-1.4675060142452372,-0.5410283829464149,0,-1.4172724915216335,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2796-NNUFI,-0.440327089412664,0.5532302205040753,-1.4907743246039378,-0.5983386346629451,0,-1.4791099329176969,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3016-KSVCP,-0.440327089412664,-0.13941712119319946,-1.0320562061038352,-0.5620950844049546,0,-0.99383626174625,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
4767-HZZHQ,-0.440327089412664,-0.09867315991688919,0.5734572086465244,0.1265764892433733,0,0.6915613157495947,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2424-WVHPL,2.271039016322759,-1.2802480369298874,0.32913994988016554,-0.9744068299144488,0,0.328010217021507,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7233-PAHHL,-0.440327089412664,1.368109446030281,0.6382760732171912,1.5136919388920012,0,0.7215845003499025,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
6067-NGCEU,-0.440327089412664,1.3273654847539706,1.5374300663641316,2.128155780910457,0,1.4755968589314374,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False
9848-JQJTX,-0.440327089412664,1.6125732136881425,1.2000395661629695,2.283475827999021,0,1.2854102190068701,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
8637-XJIVR,-0.440327089412664,-0.8320644628904743,0.47041183420084937,-0.59822833779667,1,0.41345908173622686,0-12,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
9803-FTJCG,-0.440327089412664,1.5718292524118322,0.06820246942901982,1.0877033819643973,0,0.0690330211808578,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0278-YXOOG,-0.440327089412664,-1.1172721918246462,-1.4542098368974081,-0.9571343406557717,1,-1.392452288168311,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3212-KXOCR,-0.440327089412664,0.797693988161937,-1.4558718590658866,-0.5188807721983792,0,-1.4414088491078838,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
4598-XLKNJ,2.271039016322759,-0.3023929662984406,1.1202625020759949,0.10200234743728616,1,1.185425384252635,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
6380-ARCEH,-0.440327089412664,-1.2802480369298874,-1.4824642137615447,-0.9984515467624158,0,-1.477597457402623,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
3679-XASPY,-0.440327089412664,-1.2802480369298874,-1.5073945462887242,-0.998782437361241,0,-1.5024452694359824,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
7123-WQUHX,-0.440327089412664,0.22727853029359305,1.0039209502824906,0.5833819906082337,0,0.9967215092877103,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5386-THSLQ,2.271039016322759,1.368109446030281,-0.6398189743428778,0.3282212201674698,0,-0.6272250134609502,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3192-NQECA,-0.440327089412664,1.4495973685829016,1.5025276008260804,2.3508892726663486,1,1.5617528056778758,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
6180-YBIQI,-0.440327089412664,-1.1172721918246462,-1.346178395946297,-0.963156549554391,0,-1.4828983239697398,0-12,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
6728-DKUCO,-0.440327089412664,1.6125732136881425,1.3080710071140806,2.214650583443373,0,1.2136276509104984,61-72,1.000853606642837,1.4631089525584626,2.0219490246236567,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
9750-BOOHV,-0.440327089412664,-0.01718523736426863,-1.1517218022342968,-0.5980959815571398,0,-1.1864121601366904,25-48,-0.9991471213800188,-0.6834760994738991,-0.4945723100937865,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8597-CWYHH,-0.440327089412664,0.4309983366751445,0.9823146620922681,0.7226648733404015,0,0.8744309393178983,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2848-YXSMW,-0.440327089412664,1.6125732136881425,-1.509056568457203,-0.4059147217594451,0,-1.5195396438255995,61-72,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0486-HECZI,-0.440327089412664,0.9199258719908678,1.0620917261792426,1.303973477356569,1,1.0089306224156809,49-60,1.000853606642837,1.4631089525584626,2.0219490246236567,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
4549-ZDQYY,-0.440327089412664,0.797693988161937,-0.2276374765601766,0.3348390321439745,0,-0.20854324205269242,49-60,-0.9991471213800188,1.4631089525584626,-0.4945723100937865,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
5712-AHQNN,-0.440327089412664,0.4309983366751445,0.8925654649944222,0.7371358221956916,0,0.8997025124867105,25-48,1.000853606642837,-0.6834760994738991,-0.4945723100937865,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
